Variable,Value
snp1,chr22:45546541
snp2,chr22:45655569
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.1338
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45218041
searchrange_chr22_end,45949675
freq_snp1,0.2584
freq_snp2,0.2296
freq_S,0.0537
freq_K1,0.2048
freq_K2,0.1759
freq_O,0.5656
test1a_b_clade_min_p0.5,0.2844
test1a_r2_clade_min_p0.5,0.0004
test1a_b_mut_min_p0.5,0.4272
test1a_r2_mut_min_p0.5,0.0001
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[45589791]
test1a_b_clade_min_p0.8,0.3334
test1a_r2_clade_min_p0.8,0.0004
test1a_b_mut_min_p0.8,0.5007
test1a_r2_mut_min_p0.8,0.0001
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[45589791]
test1a_b_clade_min_p0.9,0.3589
test1a_r2_clade_min_p0.9,0.0004
test1a_b_mut_min_p0.9,0.5391
test1a_r2_mut_min_p0.9,0.0001
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[45589791]
test1a_b_clade_min_p0.95,0.3801
test1a_r2_clade_min_p0.95,0.0004
test1a_b_mut_min_p0.95,0.5708
test1a_r2_mut_min_p0.95,0.0001
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[45589791]
test1b_b_min,0.2467
test2_overall_min_b,0.5153
