Variable,Value
snp1,chr22:25097602
snp2,chr22:25563343
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.8525
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,24035557
searchrange_chr22_end,25931945
freq_snp1,0.1252
freq_snp2,0.0944
freq_S,0.0159
freq_K1,0.1093
freq_K2,0.0785
freq_O,0.7962
test1a_b_clade_min_p0.5,0.3602
test1a_r2_clade_min_p0.5,0.2470
test1a_b_mut_min_p0.5,0.4162
test1a_r2_mut_min_p0.5,0.1851
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[25201971]
test1a_b_clade_min_p0.8,0.4222
test1a_r2_clade_min_p0.8,0.2470
test1a_b_mut_min_p0.8,0.4878
test1a_r2_mut_min_p0.8,0.1851
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[25201971]
test1a_b_clade_min_p0.9,0.4546
test1a_r2_clade_min_p0.9,0.2470
test1a_b_mut_min_p0.9,0.5252
test1a_r2_mut_min_p0.9,0.1851
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[25201971]
test1a_b_clade_min_p0.95,0.4814
test1a_r2_clade_min_p0.95,0.2470
test1a_b_mut_min_p0.95,0.5561
test1a_r2_mut_min_p0.95,0.1851
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[25201971]
test1b_b_min,0.2180
test2_overall_min_b,0.6954
