Variable,Value
snp1,chr22:32497945
snp2,chr22:37004276
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.6625
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,30672428
searchrange_chr22_end,37343643
freq_snp1,0.3400
freq_snp2,0.3091
freq_S,0.1103
freq_K1,0.2296
freq_K2,0.1988
freq_O,0.4612
test1a_b_clade_min_p0.5,1.0815
test1a_r2_clade_min_p0.5,0.0349
test1a_b_mut_min_p0.5,1.2602
test1a_r2_mut_min_p0.5,0.0068
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[33066888]
test1a_b_clade_min_p0.8,1.2676
test1a_r2_clade_min_p0.8,0.0349
test1a_b_mut_min_p0.8,1.4771
test1a_r2_mut_min_p0.8,0.0068
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[33066888]
test1a_b_clade_min_p0.9,1.3648
test1a_r2_clade_min_p0.9,0.0349
test1a_b_mut_min_p0.9,1.5904
test1a_r2_mut_min_p0.9,0.0068
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[33066888]
test1a_b_clade_min_p0.95,1.4452
test1a_r2_clade_min_p0.95,0.0349
test1a_b_mut_min_p0.95,1.6840
test1a_r2_mut_min_p0.95,0.0068
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[33066888]
test1b_b_min,0.6126
test2_overall_min_b,0.4612
