Variable,Value
snp1,chr22:34106542
snp2,chr22:38606767
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.1707
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,33693861
searchrange_chr22_end,39314641
freq_snp1,0.3211
freq_snp2,0.3410
freq_S,0.1193
freq_K1,0.2018
freq_K2,0.2217
freq_O,0.4573
test1a_b_clade_min_p0.5,1.0321
test1a_r2_clade_min_p0.5,0.0241
test1a_b_mut_min_p0.5,1.0636
test1a_r2_mut_min_p0.5,0.0443
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[34215051]
test1a_b_clade_min_p0.8,1.2096
test1a_r2_clade_min_p0.8,0.0241
test1a_b_mut_min_p0.8,1.2466
test1a_r2_mut_min_p0.8,0.0443
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[34215051]
test1a_b_clade_min_p0.9,1.3024
test1a_r2_clade_min_p0.9,0.0241
test1a_b_mut_min_p0.9,1.3423
test1a_r2_mut_min_p0.9,0.0443
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[34215051]
test1a_b_clade_min_p0.95,1.3791
test1a_r2_clade_min_p0.95,0.0241
test1a_b_mut_min_p0.95,1.4213
test1a_r2_mut_min_p0.95,0.0443
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[34215051]
test1b_b_min,0.2699
test2_overall_min_b,0.4458
