Variable,Value
snp1,chr22:17845838
snp2,chr22:18303876
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.3971
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,17727124
searchrange_chr22_end,18667203
freq_snp1,0.2237
freq_snp2,0.2316
freq_S,0.0437
freq_K1,0.1799
freq_K2,0.1879
freq_O,0.5885
test1a_b_clade_min_p0.5,0.5685
test1a_r2_clade_min_p0.5,0.0012
test1a_b_mut_min_p0.5,0.6157
test1a_r2_mut_min_p0.5,0.0019
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[17777841]
test1a_b_clade_min_p0.8,0.6663
test1a_r2_clade_min_p0.8,0.0012
test1a_b_mut_min_p0.8,0.7216
test1a_r2_mut_min_p0.8,0.0019
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[17777841]
test1a_b_clade_min_p0.9,0.7174
test1a_r2_clade_min_p0.9,0.0012
test1a_b_mut_min_p0.9,0.7770
test1a_r2_mut_min_p0.9,0.0019
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[17777841]
test1a_b_clade_min_p0.95,0.7597
test1a_r2_clade_min_p0.95,0.0012
test1a_b_mut_min_p0.95,0.8227
test1a_r2_mut_min_p0.95,0.0019
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[17777841]
test1b_b_min,0.2912
test2_overall_min_b,0.5782
