Variable,Value
snp1,chr22:32010326
snp2,chr22:36529300
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.1082
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,30109143
searchrange_chr22_end,36923666
freq_snp1,0.3161
freq_snp2,0.3489
freq_S,0.1153
freq_K1,0.2008
freq_K2,0.2336
freq_O,0.4503
test1a_b_clade_min_p0.5,0.9542
test1a_r2_clade_min_p0.5,0.0021
test1a_b_mut_min_p0.5,1.0312
test1a_r2_mut_min_p0.5,0.0018
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[31792440, 31770515, 31455359]"
test1a_b_clade_min_p0.8,1.1184
test1a_r2_clade_min_p0.8,0.0021
test1a_b_mut_min_p0.8,1.2086
test1a_r2_mut_min_p0.8,0.0018
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[31792440, 31770515, 31455359]"
test1a_b_clade_min_p0.9,1.2042
test1a_r2_clade_min_p0.9,0.0021
test1a_b_mut_min_p0.9,1.3013
test1a_r2_mut_min_p0.9,0.0018
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[31792440, 31770515, 31455359]"
test1a_b_clade_min_p0.95,1.2751
test1a_r2_clade_min_p0.95,0.0021
test1a_b_mut_min_p0.95,1.3779
test1a_r2_mut_min_p0.95,0.0018
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[31792440, 31770515, 31455359]"
test1b_b_min,0.2373
test2_overall_min_b,0.4415
