Variable,Value
snp1,chr22:35699962
snp2,chr22:35792653
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,10.0656
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,34644602
searchrange_chr22_end,35990059
freq_snp1,0.1889
freq_snp2,0.2545
freq_S,0.0278
freq_K1,0.1610
freq_K2,0.2266
freq_O,0.5845
test1a_b_clade_min_p0.5,0.3008
test1a_r2_clade_min_p0.5,0.0227
test1a_b_mut_min_p0.5,0.3564
test1a_r2_mut_min_p0.5,0.0099
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[35563682]
test1a_b_clade_min_p0.8,0.3526
test1a_r2_clade_min_p0.8,0.0227
test1a_b_mut_min_p0.8,0.4177
test1a_r2_mut_min_p0.8,0.0099
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[35563682]
test1a_b_clade_min_p0.9,0.3797
test1a_r2_clade_min_p0.9,0.0227
test1a_b_mut_min_p0.9,0.4498
test1a_r2_mut_min_p0.9,0.0099
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[35563682]
test1a_b_clade_min_p0.95,0.4020
test1a_r2_clade_min_p0.95,0.0227
test1a_b_mut_min_p0.95,0.4763
test1a_r2_mut_min_p0.95,0.0099
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[35563682]
test1b_b_min,0.3182
test2_overall_min_b,0.6405
