Variable,Value
snp1,chr22:43747663
snp2,chr22:43848345
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.7946
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,43155816
searchrange_chr22_end,44449578
freq_snp1,0.3330
freq_snp2,0.3191
freq_S,0.0696
freq_K1,0.2634
freq_K2,0.2495
freq_O,0.4175
test1a_b_clade_min_p0.5,0.3946
test1a_r2_clade_min_p0.5,0.0025
test1a_b_mut_min_p0.5,0.4775
test1a_r2_mut_min_p0.5,0.0198
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[43797012]
test1a_b_clade_min_p0.8,0.4625
test1a_r2_clade_min_p0.8,0.0025
test1a_b_mut_min_p0.8,0.5596
test1a_r2_mut_min_p0.8,0.0198
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[43797012]
test1a_b_clade_min_p0.9,0.4980
test1a_r2_clade_min_p0.9,0.0025
test1a_b_mut_min_p0.9,0.6026
test1a_r2_mut_min_p0.9,0.0198
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[43797012]
test1a_b_clade_min_p0.95,0.5273
test1a_r2_clade_min_p0.95,0.0025
test1a_b_mut_min_p0.95,0.6380
test1a_r2_mut_min_p0.95,0.0198
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[43797012]
test1b_b_min,0.1535
test2_overall_min_b,0.4827
