Variable,Value
snp1,chr22:22284473
snp2,chr22:22739248
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.5646
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,21431439
searchrange_chr22_end,23022545
freq_snp1,0.2227
freq_snp2,0.2217
freq_S,0.0497
freq_K1,0.1730
freq_K2,0.1720
freq_O,0.6054
test1a_b_clade_min_p0.5,0.5719
test1a_r2_clade_min_p0.5,0.1147
test1a_b_mut_min_p0.5,0.6268
test1a_r2_mut_min_p0.5,0.0955
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[22364880, 22666259, 22399606, 22503240, 22536410, 22461246]"
test1a_b_clade_min_p0.8,0.6703
test1a_r2_clade_min_p0.8,0.1147
test1a_b_mut_min_p0.8,0.7347
test1a_r2_mut_min_p0.8,0.0955
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[22364880, 22666259, 22399606, 22503240, 22536410, 22461246]"
test1a_b_clade_min_p0.9,0.7218
test1a_r2_clade_min_p0.9,0.1147
test1a_b_mut_min_p0.9,0.7910
test1a_r2_mut_min_p0.9,0.0955
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[22364880, 22666259, 22399606, 22503240, 22536410, 22461246]"
test1a_b_clade_min_p0.95,0.7642
test1a_r2_clade_min_p0.95,0.1147
test1a_b_mut_min_p0.95,0.8376
test1a_r2_mut_min_p0.95,0.0955
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[22364880, 22666259, 22399606, 22503240, 22536410, 22461246]"
test1b_b_min,0.3125
test2_overall_min_b,0.5372
