Variable,Value
snp1,chr22:45286016
snp2,chr22:49792647
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.1434
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45107023
searchrange_chr22_end,49928415
freq_snp1,0.3310
freq_snp2,0.3429
freq_S,0.1193
freq_K1,0.2117
freq_K2,0.2237
freq_O,0.4453
test1a_b_clade_min_p0.5,1.1720
test1a_r2_clade_min_p0.5,0.0597
test1a_b_mut_min_p0.5,1.2970
test1a_r2_mut_min_p0.5,0.0032
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[45577320, 45426106, 45433716]"
test1a_b_clade_min_p0.8,1.3736
test1a_r2_clade_min_p0.8,0.0597
test1a_b_mut_min_p0.8,1.5202
test1a_r2_mut_min_p0.8,0.0032
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[45577320, 45426106, 45433716]"
test1a_b_clade_min_p0.9,1.4790
test1a_r2_clade_min_p0.9,0.0597
test1a_b_mut_min_p0.9,1.6368
test1a_r2_mut_min_p0.9,0.0032
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[45577320, 45426106, 45433716]"
test1a_b_clade_min_p0.95,1.5660
test1a_r2_clade_min_p0.95,0.0597
test1a_b_mut_min_p0.95,1.7331
test1a_r2_mut_min_p0.95,0.0032
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[45577320, 45426106, 45433716]"
test1b_b_min,0.2999
test2_overall_min_b,0.4337
