Variable,Value
snp1,chr22:33496550
snp2,chr22:33968554
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.8533
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,32914718
searchrange_chr22_end,34691470
freq_snp1,0.5199
freq_snp2,0.4990
freq_S,0.2664
freq_K1,0.2535
freq_K2,0.2326
freq_O,0.2475
test1a_b_clade_min_p0.5,1.0450
test1a_r2_clade_min_p0.5,0.0068
test1a_b_mut_min_p0.5,1.1729
test1a_r2_mut_min_p0.5,0.0041
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[34552781]
test1a_b_clade_min_p0.8,1.2248
test1a_r2_clade_min_p0.8,0.0068
test1a_b_mut_min_p0.8,1.3747
test1a_r2_mut_min_p0.8,0.0041
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[34552781]
test1a_b_clade_min_p0.9,1.3188
test1a_r2_clade_min_p0.9,0.0068
test1a_b_mut_min_p0.9,1.4802
test1a_r2_mut_min_p0.9,0.0041
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[34552781]
test1a_b_clade_min_p0.95,1.3964
test1a_r2_clade_min_p0.95,0.0068
test1a_b_mut_min_p0.95,1.5673
test1a_r2_mut_min_p0.95,0.0041
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[34552781]
test1b_b_min,0.2054
test2_overall_min_b,0.3636
