Variable,Value
snp1,chr22:35135849
snp2,chr22:39650673
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.6747
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,34218399
searchrange_chr22_end,40376787
freq_snp1,0.2137
freq_snp2,0.1650
freq_S,0.0348
freq_K1,0.1789
freq_K2,0.1302
freq_O,0.6561
test1a_b_clade_min_p0.5,0.5606
test1a_r2_clade_min_p0.5,0.0076
test1a_b_mut_min_p0.5,0.6477
test1a_r2_mut_min_p0.5,0.0057
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[34370090, 34557347]"
test1a_b_clade_min_p0.8,0.6571
test1a_r2_clade_min_p0.8,0.0076
test1a_b_mut_min_p0.8,0.7591
test1a_r2_mut_min_p0.8,0.0057
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[34370090, 34557347]"
test1a_b_clade_min_p0.9,0.7075
test1a_r2_clade_min_p0.9,0.0076
test1a_b_mut_min_p0.9,0.8173
test1a_r2_mut_min_p0.9,0.0057
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[34370090, 34557347]"
test1a_b_clade_min_p0.95,0.7491
test1a_r2_clade_min_p0.95,0.0076
test1a_b_mut_min_p0.95,0.8655
test1a_r2_mut_min_p0.95,0.0057
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[34370090, 34557347]"
test1b_b_min,0.2043
test2_overall_min_b,0.6143
