Variable,Value
snp1,chr22:30982512
snp2,chr22:31434033
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.7971
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,29458171
searchrange_chr22_end,32827327
freq_snp1,0.2197
freq_snp2,0.2237
freq_S,0.0755
freq_K1,0.1441
freq_K2,0.1481
freq_O,0.6322
test1a_b_clade_min_p0.5,0.3543
test1a_r2_clade_min_p0.5,0.0059
test1a_b_mut_min_p0.5,0.4497
test1a_r2_mut_min_p0.5,0.0032
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[30606518]
test1a_b_clade_min_p0.8,0.4153
test1a_r2_clade_min_p0.8,0.0059
test1a_b_mut_min_p0.8,0.5271
test1a_r2_mut_min_p0.8,0.0032
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[30606518]
test1a_b_clade_min_p0.9,0.4472
test1a_r2_clade_min_p0.9,0.0059
test1a_b_mut_min_p0.9,0.5676
test1a_r2_mut_min_p0.9,0.0032
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[30606518]
test1a_b_clade_min_p0.95,0.4735
test1a_r2_clade_min_p0.95,0.0059
test1a_b_mut_min_p0.95,0.6010
test1a_r2_mut_min_p0.95,0.0032
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[30606518]
test1b_b_min,0.2105
test2_overall_min_b,0.4952
