Variable,Value
snp1,chr22:44902578
snp2,chr22:45353345
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.7613
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,44697114
searchrange_chr22_end,45659122
freq_snp1,0.0944
freq_snp2,0.1054
freq_S,0.0089
freq_K1,0.0855
freq_K2,0.0964
freq_O,0.8091
test1a_b_clade_min_p0.5,0.2905
test1a_r2_clade_min_p0.5,0.0006
test1a_b_mut_min_p0.5,0.3595
test1a_r2_mut_min_p0.5,0.0002
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[45233356, 45481956, 44870101]"
test1a_b_clade_min_p0.8,0.3405
test1a_r2_clade_min_p0.8,0.0006
test1a_b_mut_min_p0.8,0.4213
test1a_r2_mut_min_p0.8,0.0002
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[45233356, 45481956, 44870101]"
test1a_b_clade_min_p0.9,0.3666
test1a_r2_clade_min_p0.9,0.0006
test1a_b_mut_min_p0.9,0.4537
test1a_r2_mut_min_p0.9,0.0002
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[45233356, 45481956, 44870101]"
test1a_b_clade_min_p0.95,0.3882
test1a_r2_clade_min_p0.95,0.0006
test1a_b_mut_min_p0.95,0.4803
test1a_r2_mut_min_p0.95,0.0002
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[45233356, 45481956, 44870101]"
test1b_b_min,0.1704
test2_overall_min_b,0.8451
