Variable,Value
snp1,chr22:45593085
snp2,chr22:46106255
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.8818
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45242729
searchrange_chr22_end,46620993
freq_snp1,0.4871
freq_snp2,0.4950
freq_S,0.2505
freq_K1,0.2366
freq_K2,0.2445
freq_O,0.2684
test1a_b_clade_min_p0.5,0.9910
test1a_r2_clade_min_p0.5,0.0126
test1a_b_mut_min_p0.5,1.2092
test1a_r2_mut_min_p0.5,0.0155
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[45956299]
test1a_b_clade_min_p0.8,1.1615
test1a_r2_clade_min_p0.8,0.0126
test1a_b_mut_min_p0.8,1.4173
test1a_r2_mut_min_p0.8,0.0155
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[45956299]
test1a_b_clade_min_p0.9,1.2506
test1a_r2_clade_min_p0.9,0.0126
test1a_b_mut_min_p0.9,1.5260
test1a_r2_mut_min_p0.9,0.0155
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[45956299]
test1a_b_clade_min_p0.95,1.3242
test1a_r2_clade_min_p0.95,0.0126
test1a_b_mut_min_p0.95,1.6159
test1a_r2_mut_min_p0.95,0.0155
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[45956299]
test1b_b_min,0.2006
test2_overall_min_b,0.3575
