Variable,Value
snp1,chr22:45693149
snp2,chr22:45794107
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.6975
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45442673
searchrange_chr22_end,46257473
freq_snp1,0.3131
freq_snp2,0.3032
freq_S,0.0050
freq_K1,0.3082
freq_K2,0.2982
freq_O,0.3887
test1a_b_clade_min_p0.5,0.1574
test1a_r2_clade_min_p0.5,0.0021
test1a_b_mut_min_p0.5,0.1729
test1a_r2_mut_min_p0.5,0.0025
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[45697766]
test1a_b_clade_min_p0.8,0.1845
test1a_r2_clade_min_p0.8,0.0021
test1a_b_mut_min_p0.8,0.2026
test1a_r2_mut_min_p0.8,0.0025
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[45697766]
test1a_b_clade_min_p0.9,0.1986
test1a_r2_clade_min_p0.9,0.0021
test1a_b_mut_min_p0.9,0.2182
test1a_r2_mut_min_p0.9,0.0025
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[45697766]
test1a_b_clade_min_p0.95,0.2103
test1a_r2_clade_min_p0.95,0.0021
test1a_b_mut_min_p0.95,0.2310
test1a_r2_mut_min_p0.95,0.0025
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[45697766]
test1b_b_min,0.0903
test2_overall_min_b,1.2088
