Variable,Value
snp1,chr22:28726746
snp2,chr22:29179270
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.7013
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,27999619
searchrange_chr22_end,30869326
freq_snp1,0.0845
freq_snp2,0.1173
freq_S,0.0010
freq_K1,0.0835
freq_K2,0.1163
freq_O,0.7992
test1a_b_clade_min_p0.5,0.2201
test1a_r2_clade_min_p0.5,0.0011
test1a_b_mut_min_p0.5,0.2223
test1a_r2_mut_min_p0.5,0.0079
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[29162537, 29158716]"
test1a_b_clade_min_p0.8,0.2579
test1a_r2_clade_min_p0.8,0.0011
test1a_b_mut_min_p0.8,0.2605
test1a_r2_mut_min_p0.8,0.0079
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[29162537, 29158716]"
test1a_b_clade_min_p0.9,0.2777
test1a_r2_clade_min_p0.9,0.0011
test1a_b_mut_min_p0.9,0.2805
test1a_r2_mut_min_p0.9,0.0079
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[29162537, 29158716]"
test1a_b_clade_min_p0.95,0.2941
test1a_r2_clade_min_p0.95,0.0011
test1a_b_mut_min_p0.95,0.2970
test1a_r2_mut_min_p0.95,0.0079
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[29162537, 29158716]"
test1b_b_min,0.2164
test2_overall_min_b,inf
