Variable,Value
snp1,chr22:37388379
snp2,chr22:37844863
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.3621
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37150635
searchrange_chr22_end,38705793
freq_snp1,0.1133
freq_snp2,0.1014
freq_S,0.0149
freq_K1,0.0984
freq_K2,0.0865
freq_O,0.8002
test1a_b_clade_min_p0.5,0.3992
test1a_r2_clade_min_p0.5,0.0120
test1a_b_mut_min_p0.5,0.3992
test1a_r2_mut_min_p0.5,0.0120
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[37608816, 37577770]"
test1a_b_clade_min_p0.8,0.4679
test1a_r2_clade_min_p0.8,0.0120
test1a_b_mut_min_p0.8,0.4679
test1a_r2_mut_min_p0.8,0.0120
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[37608816, 37577770]"
test1a_b_clade_min_p0.9,0.5038
test1a_r2_clade_min_p0.9,0.0120
test1a_b_mut_min_p0.9,0.5038
test1a_r2_mut_min_p0.9,0.0120
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[37608816, 37577770]"
test1a_b_clade_min_p0.95,0.5334
test1a_r2_clade_min_p0.95,0.0120
test1a_b_mut_min_p0.95,0.5334
test1a_r2_mut_min_p0.95,0.0120
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[37608816, 37577770]"
test1b_b_min,0.3648
test2_overall_min_b,0.7093
