Variable,Value
snp1,chr22:28327197
snp2,chr22:32830601
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.2031
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,27983488
searchrange_chr22_end,33148360
freq_snp1,0.0785
freq_snp2,0.1014
freq_S,0.0070
freq_K1,0.0716
freq_K2,0.0944
freq_O,0.8270
test1a_b_clade_min_p0.5,0.5559
test1a_r2_clade_min_p0.5,0.0004
test1a_b_mut_min_p0.5,0.6211
test1a_r2_mut_min_p0.5,0.0002
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[30086118]
test1a_b_clade_min_p0.8,0.6515
test1a_r2_clade_min_p0.8,0.0004
test1a_b_mut_min_p0.8,0.7280
test1a_r2_mut_min_p0.8,0.0002
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[32917749]
test1a_b_clade_min_p0.9,0.7015
test1a_r2_clade_min_p0.9,0.0004
test1a_b_mut_min_p0.9,0.7839
test1a_r2_mut_min_p0.9,0.0002
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[32917749]
test1a_b_clade_min_p0.95,0.7428
test1a_r2_clade_min_p0.95,0.0004
test1a_b_mut_min_p0.95,0.8300
test1a_r2_mut_min_p0.95,0.0002
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[32917749]
test1b_b_min,0.3763
test2_overall_min_b,0.9419
