Variable,Value
snp1,chr22:35414262
snp2,chr22:35509409
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.1226
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,34432815
searchrange_chr22_end,35886640
freq_snp1,0.5209
freq_snp2,0.4334
freq_S,0.1402
freq_K1,0.3807
freq_K2,0.2932
freq_O,0.1859
test1a_b_clade_min_p0.5,0.2659
test1a_r2_clade_min_p0.5,0.0315
test1a_b_mut_min_p0.5,0.2698
test1a_r2_mut_min_p0.5,0.0306
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[35410683]
test1a_b_clade_min_p0.8,0.3116
test1a_r2_clade_min_p0.8,0.0315
test1a_b_mut_min_p0.8,0.3162
test1a_r2_mut_min_p0.8,0.0306
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[35410683]
test1a_b_clade_min_p0.9,0.3355
test1a_r2_clade_min_p0.9,0.0315
test1a_b_mut_min_p0.9,0.3405
test1a_r2_mut_min_p0.9,0.0306
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[35410683]
test1a_b_clade_min_p0.95,0.3553
test1a_r2_clade_min_p0.95,0.0315
test1a_b_mut_min_p0.95,0.3606
test1a_r2_mut_min_p0.95,0.0306
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[35410683]
test1b_b_min,0.0126
test2_overall_min_b,0.3716
