Variable,Value
snp1,chr22:39108746
snp2,chr22:39578216
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.7062
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37976809
searchrange_chr22_end,40197195
freq_snp1,0.2942
freq_snp2,0.3459
freq_S,0.1004
freq_K1,0.1938
freq_K2,0.2455
freq_O,0.4602
test1a_b_clade_min_p0.5,0.8005
test1a_r2_clade_min_p0.5,0.0155
test1a_b_mut_min_p0.5,0.9975
test1a_r2_mut_min_p0.5,0.0130
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[38738085]
test1a_b_clade_min_p0.8,0.9383
test1a_r2_clade_min_p0.8,0.0155
test1a_b_mut_min_p0.8,1.1692
test1a_r2_mut_min_p0.8,0.0130
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[38738085]
test1a_b_clade_min_p0.9,1.0103
test1a_r2_clade_min_p0.9,0.0155
test1a_b_mut_min_p0.9,1.2589
test1a_r2_mut_min_p0.9,0.0130
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[38738085]
test1a_b_clade_min_p0.95,1.0697
test1a_r2_clade_min_p0.95,0.0155
test1a_b_mut_min_p0.95,1.3330
test1a_r2_mut_min_p0.95,0.0130
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[38738085]
test1b_b_min,0.2970
test2_overall_min_b,0.4519
