Variable,Value
snp1,chr22:30551355
snp2,chr22:31003448
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.9404
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,28204976
searchrange_chr22_end,32663618
freq_snp1,0.1839
freq_snp2,0.2266
freq_S,0.0437
freq_K1,0.1402
freq_K2,0.1829
freq_O,0.6332
test1a_b_clade_min_p0.5,0.3320
test1a_r2_clade_min_p0.5,0.0003
test1a_b_mut_min_p0.5,0.3339
test1a_r2_mut_min_p0.5,0.0025
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[30967294]
test1a_b_clade_min_p0.8,0.3891
test1a_r2_clade_min_p0.8,0.0003
test1a_b_mut_min_p0.8,0.3913
test1a_r2_mut_min_p0.8,0.0025
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[30967294]
test1a_b_clade_min_p0.9,0.4189
test1a_r2_clade_min_p0.9,0.0003
test1a_b_mut_min_p0.9,0.4213
test1a_r2_mut_min_p0.9,0.0025
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[30967294]
test1a_b_clade_min_p0.95,0.4436
test1a_r2_clade_min_p0.95,0.0003
test1a_b_mut_min_p0.95,0.4461
test1a_r2_mut_min_p0.95,0.0025
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[30967294]
test1b_b_min,0.2748
test2_overall_min_b,0.5533
