Variable,Value
snp1,chr22:23476613
snp2,chr22:23938453
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,10.2610
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,23142979
searchrange_chr22_end,24999104
freq_snp1,0.0924
freq_snp2,0.0994
freq_S,0.0080
freq_K1,0.0845
freq_K2,0.0915
freq_O,0.8161
test1a_b_clade_min_p0.5,0.3271
test1a_r2_clade_min_p0.5,0.0004
test1a_b_mut_min_p0.5,0.3271
test1a_r2_mut_min_p0.5,0.0004
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[23692470]
test1a_b_clade_min_p0.8,0.3834
test1a_r2_clade_min_p0.8,0.0004
test1a_b_mut_min_p0.8,0.3834
test1a_r2_mut_min_p0.8,0.0004
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[23692470]
test1a_b_clade_min_p0.9,0.4128
test1a_r2_clade_min_p0.9,0.0004
test1a_b_mut_min_p0.9,0.4128
test1a_r2_mut_min_p0.9,0.0004
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[23692470]
test1a_b_clade_min_p0.95,0.4371
test1a_r2_clade_min_p0.95,0.0004
test1a_b_mut_min_p0.95,0.4371
test1a_r2_mut_min_p0.95,0.0004
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[23692470]
test1b_b_min,0.3591
test2_overall_min_b,0.8769
