Variable,Value
snp1,chr22:38108571
snp2,chr22:38560526
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,10.4889
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37715668
searchrange_chr22_end,39314022
freq_snp1,0.1083
freq_snp2,0.0765
freq_S,0.0119
freq_K1,0.0964
freq_K2,0.0646
freq_O,0.8270
test1a_b_clade_min_p0.5,0.2742
test1a_r2_clade_min_p0.5,0.0005
test1a_b_mut_min_p0.5,0.2742
test1a_r2_mut_min_p0.5,0.0005
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[38241967, 38467075, 38239141, 38279703]"
test1a_b_clade_min_p0.8,0.3214
test1a_r2_clade_min_p0.8,0.0005
test1a_b_mut_min_p0.8,0.3214
test1a_r2_mut_min_p0.8,0.0005
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[38241967, 38467075, 38239141, 38279703]"
test1a_b_clade_min_p0.9,0.3461
test1a_r2_clade_min_p0.9,0.0005
test1a_b_mut_min_p0.9,0.3461
test1a_r2_mut_min_p0.9,0.0005
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[38241967, 38467075, 38239141, 38279703]"
test1a_b_clade_min_p0.95,0.3665
test1a_r2_clade_min_p0.95,0.0005
test1a_b_mut_min_p0.95,0.3665
test1a_r2_mut_min_p0.95,0.0005
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[38241967, 38467075, 38239141, 38279703]"
test1b_b_min,0.3138
test2_overall_min_b,0.6971
