Variable,Value
snp1,chr22:41127018
snp2,chr22:41589905
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,10.2639
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39767343
searchrange_chr22_end,43507680
freq_snp1,0.2197
freq_snp2,0.1889
freq_S,0.0109
freq_K1,0.2087
freq_K2,0.1779
freq_O,0.6024
test1a_b_clade_min_p0.5,0.2216
test1a_r2_clade_min_p0.5,0.0016
test1a_b_mut_min_p0.5,0.2216
test1a_r2_mut_min_p0.5,0.0016
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[41623216, 41465309, 41511989, 40805481, 41360828, 41433805]"
test1a_b_clade_min_p0.8,0.2598
test1a_r2_clade_min_p0.8,0.0016
test1a_b_mut_min_p0.8,0.2598
test1a_r2_mut_min_p0.8,0.0016
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[41623216, 41465309, 41511989, 40805481, 41360828, 41433805]"
test1a_b_clade_min_p0.9,0.2797
test1a_r2_clade_min_p0.9,0.0016
test1a_b_mut_min_p0.9,0.2797
test1a_r2_mut_min_p0.9,0.0016
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[41623216, 41465309, 41511989, 40805481, 41360828, 41433805]"
test1a_b_clade_min_p0.95,0.2961
test1a_r2_clade_min_p0.95,0.0016
test1a_b_mut_min_p0.95,0.2961
test1a_r2_mut_min_p0.95,0.0016
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[41623216, 41465309, 41511989, 40805481, 41360828, 41433805]"
test1b_b_min,0.2434
test2_overall_min_b,0.8872
