Variable,Value
snp1,chr22:38307356
snp2,chr22:42848803
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.0285
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37716335
searchrange_chr22_end,43637674
freq_snp1,0.0855
freq_snp2,0.0795
freq_S,0.0070
freq_K1,0.0785
freq_K2,0.0726
freq_O,0.8419
test1a_b_clade_min_p0.5,0.2225
test1a_r2_clade_min_p0.5,0.0003
test1a_b_mut_min_p0.5,0.3148
test1a_r2_mut_min_p0.5,0.0119
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[38167418]
test1a_b_clade_min_p0.8,0.2608
test1a_r2_clade_min_p0.8,0.0003
test1a_b_mut_min_p0.8,0.3690
test1a_r2_mut_min_p0.8,0.0119
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[38167418]
test1a_b_clade_min_p0.9,0.2808
test1a_r2_clade_min_p0.9,0.0003
test1a_b_mut_min_p0.9,0.3973
test1a_r2_mut_min_p0.9,0.0119
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[38167418]
test1a_b_clade_min_p0.95,0.2973
test1a_r2_clade_min_p0.95,0.0003
test1a_b_mut_min_p0.95,0.4207
test1a_r2_mut_min_p0.95,0.0119
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[38167418]
test1b_b_min,0.1882
test2_overall_min_b,0.9030
