Variable,Value
snp1,chr22:48026798
snp2,chr22:48487959
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.0508
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,47654649
searchrange_chr22_end,48720974
freq_snp1,0.2316
freq_snp2,0.2664
freq_S,0.0567
freq_K1,0.1750
freq_K2,0.2097
freq_O,0.5586
test1a_b_clade_min_p0.5,0.6767
test1a_r2_clade_min_p0.5,0.0013
test1a_b_mut_min_p0.5,0.8745
test1a_r2_mut_min_p0.5,0.0008
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[48637528, 48353609]"
test1a_b_clade_min_p0.8,0.7931
test1a_r2_clade_min_p0.8,0.0013
test1a_b_mut_min_p0.8,1.0249
test1a_r2_mut_min_p0.8,0.0008
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[48637528, 48353609]"
test1a_b_clade_min_p0.9,0.8540
test1a_r2_clade_min_p0.9,0.0013
test1a_b_mut_min_p0.9,1.1036
test1a_r2_mut_min_p0.9,0.0008
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[48637528, 48353609]"
test1a_b_clade_min_p0.95,0.9042
test1a_r2_clade_min_p0.95,0.0013
test1a_b_mut_min_p0.95,1.1685
test1a_r2_mut_min_p0.95,0.0008
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[48637528, 48353609]"
test1b_b_min,0.2987
test2_overall_min_b,0.5332
