Variable,Value
snp1,chr22:35988928
snp2,chr22:36083611
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.7372
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,35792475
searchrange_chr22_end,36668712
freq_snp1,0.0954
freq_snp2,0.0815
freq_S,0.0169
freq_K1,0.0785
freq_K2,0.0646
freq_O,0.8400
test1a_b_clade_min_p0.5,0.2077
test1a_r2_clade_min_p0.5,0.0942
test1a_b_mut_min_p0.5,0.2803
test1a_r2_mut_min_p0.5,0.0527
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[36105129]
test1a_b_clade_min_p0.8,0.2435
test1a_r2_clade_min_p0.8,0.0942
test1a_b_mut_min_p0.8,0.3285
test1a_r2_mut_min_p0.8,0.0527
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[36105129]
test1a_b_clade_min_p0.9,0.2622
test1a_r2_clade_min_p0.9,0.0942
test1a_b_mut_min_p0.9,0.3537
test1a_r2_mut_min_p0.9,0.0527
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[36105129]
test1a_b_clade_min_p0.95,0.2776
test1a_r2_clade_min_p0.95,0.0942
test1a_b_mut_min_p0.95,0.3745
test1a_r2_mut_min_p0.95,0.0527
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[36105129]
test1b_b_min,0.0359
test2_overall_min_b,0.6505
