Variable,Value
snp1,chr22:23172411
snp2,chr22:27683347
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.2982
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,22884104
searchrange_chr22_end,27840183
freq_snp1,0.2078
freq_snp2,0.2247
freq_S,0.0467
freq_K1,0.1610
freq_K2,0.1779
freq_O,0.6143
test1a_b_clade_min_p0.5,0.6573
test1a_r2_clade_min_p0.5,0.0017
test1a_b_mut_min_p0.5,0.7783
test1a_r2_mut_min_p0.5,0.0006
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[23150200]
test1a_b_clade_min_p0.8,0.7704
test1a_r2_clade_min_p0.8,0.0017
test1a_b_mut_min_p0.8,0.9122
test1a_r2_mut_min_p0.8,0.0006
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[23150200]
test1a_b_clade_min_p0.9,0.8295
test1a_r2_clade_min_p0.9,0.0017
test1a_b_mut_min_p0.9,0.9822
test1a_r2_mut_min_p0.9,0.0006
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[23150200]
test1a_b_clade_min_p0.95,0.8784
test1a_r2_clade_min_p0.95,0.0017
test1a_b_mut_min_p0.95,1.0400
test1a_r2_mut_min_p0.95,0.0006
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[23150200]
test1b_b_min,0.3234
test2_overall_min_b,0.5485
