Variable,Value
snp1,chr22:32389980
snp2,chr22:32858271
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.7401
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,30669332
searchrange_chr22_end,33440474
freq_snp1,0.3151
freq_snp2,0.3529
freq_S,0.1064
freq_K1,0.2087
freq_K2,0.2465
freq_O,0.4384
test1a_b_clade_min_p0.5,0.7694
test1a_r2_clade_min_p0.5,0.0004
test1a_b_mut_min_p0.5,0.9354
test1a_r2_mut_min_p0.5,0.0529
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[32483791]
test1a_b_clade_min_p0.8,0.9018
test1a_r2_clade_min_p0.8,0.0004
test1a_b_mut_min_p0.8,1.0964
test1a_r2_mut_min_p0.8,0.0529
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[32483791]
test1a_b_clade_min_p0.9,0.9710
test1a_r2_clade_min_p0.9,0.0004
test1a_b_mut_min_p0.9,1.1805
test1a_r2_mut_min_p0.9,0.0529
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[32483791]
test1a_b_clade_min_p0.95,1.0281
test1a_r2_clade_min_p0.95,0.0004
test1a_b_mut_min_p0.95,1.2500
test1a_r2_mut_min_p0.95,0.0529
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[32483791]
test1b_b_min,0.4480
test2_overall_min_b,0.4321
