Variable,Value
snp1,chr22:17591898
snp2,chr22:22095360
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,10.6934
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,17276886
searchrange_chr22_end,22576221
freq_snp1,0.0626
freq_snp2,0.0954
freq_S,0.0070
freq_K1,0.0557
freq_K2,0.0885
freq_O,0.8489
test1a_b_clade_min_p0.5,0.4045
test1a_r2_clade_min_p0.5,0.0022
test1a_b_mut_min_p0.5,0.6298
test1a_r2_mut_min_p0.5,0.0002
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[19089341]
test1a_b_clade_min_p0.8,0.4741
test1a_r2_clade_min_p0.8,0.0022
test1a_b_mut_min_p0.8,0.7381
test1a_r2_mut_min_p0.8,0.0002
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[19089341]
test1a_b_clade_min_p0.9,0.5105
test1a_r2_clade_min_p0.9,0.0022
test1a_b_mut_min_p0.9,0.7948
test1a_r2_mut_min_p0.9,0.0002
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[19089341]
test1a_b_clade_min_p0.95,0.5406
test1a_r2_clade_min_p0.95,0.0022
test1a_b_mut_min_p0.95,0.8415
test1a_r2_mut_min_p0.95,0.0002
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[19089341]
test1b_b_min,0.4798
test2_overall_min_b,0.8745
