Variable,Value
snp1,chr22:48578658
snp2,chr22:49058961
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.6603
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,48270837
searchrange_chr22_end,49278083
freq_snp1,0.4911
freq_snp2,0.5199
freq_S,0.2515
freq_K1,0.2396
freq_K2,0.2684
freq_O,0.2406
test1a_b_clade_min_p0.5,1.2474
test1a_r2_clade_min_p0.5,0.0116
test1a_b_mut_min_p0.5,1.4229
test1a_r2_mut_min_p0.5,0.0056
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[49185700]
test1a_b_clade_min_p0.8,1.4620
test1a_r2_clade_min_p0.8,0.0116
test1a_b_mut_min_p0.8,1.6678
test1a_r2_mut_min_p0.8,0.0056
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[49185700]
test1a_b_clade_min_p0.9,1.5742
test1a_r2_clade_min_p0.9,0.0116
test1a_b_mut_min_p0.9,1.7957
test1a_r2_mut_min_p0.9,0.0056
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[49185700]
test1a_b_clade_min_p0.95,1.6668
test1a_r2_clade_min_p0.95,0.0116
test1a_b_mut_min_p0.95,1.9014
test1a_r2_mut_min_p0.95,0.0056
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[49185700]
test1b_b_min,0.7060
test2_overall_min_b,0.3576
