Variable,Value
snp1,chr22:24183341
snp2,chr22:24637855
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.3145
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,23818988
searchrange_chr22_end,25375668
freq_snp1,0.1809
freq_snp2,0.2078
freq_S,0.0288
freq_K1,0.1521
freq_K2,0.1789
freq_O,0.6402
test1a_b_clade_min_p0.5,0.4379
test1a_r2_clade_min_p0.5,0.0089
test1a_b_mut_min_p0.5,0.4899
test1a_r2_mut_min_p0.5,0.0007
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[24452372, 24501557, 24893830, 24882727, 24893624, 24642137]"
test1a_b_clade_min_p0.8,0.5133
test1a_r2_clade_min_p0.8,0.0089
test1a_b_mut_min_p0.8,0.5741
test1a_r2_mut_min_p0.8,0.0007
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[24452372, 24501557, 24893830, 24882727, 24893624, 24642137]"
test1a_b_clade_min_p0.9,0.5527
test1a_r2_clade_min_p0.9,0.0089
test1a_b_mut_min_p0.9,0.6182
test1a_r2_mut_min_p0.9,0.0007
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[24452372, 24501557, 24893830, 24882727, 24893624, 24642137]"
test1a_b_clade_min_p0.95,0.5852
test1a_r2_clade_min_p0.95,0.0089
test1a_b_mut_min_p0.95,0.6546
test1a_r2_mut_min_p0.95,0.0007
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[24452372, 24501557, 24893830, 24882727, 24893624, 24642137]"
test1b_b_min,0.3064
test2_overall_min_b,0.6519
