Variable,Value
snp1,chr22:39502096
snp2,chr22:39958478
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.9178
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,38860231
searchrange_chr22_end,42450655
freq_snp1,0.2058
freq_snp2,0.1899
freq_S,0.0268
freq_K1,0.1789
freq_K2,0.1630
freq_O,0.6312
test1a_b_clade_min_p0.5,0.4167
test1a_r2_clade_min_p0.5,0.0010
test1a_b_mut_min_p0.5,0.4167
test1a_r2_mut_min_p0.5,0.0010
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[39406216]
test1a_b_clade_min_p0.8,0.4884
test1a_r2_clade_min_p0.8,0.0010
test1a_b_mut_min_p0.8,0.4884
test1a_r2_mut_min_p0.8,0.0010
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[39406216]
test1a_b_clade_min_p0.9,0.5258
test1a_r2_clade_min_p0.9,0.0010
test1a_b_mut_min_p0.9,0.5258
test1a_r2_mut_min_p0.9,0.0010
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[39406216]
test1a_b_clade_min_p0.95,0.5568
test1a_r2_clade_min_p0.95,0.0010
test1a_b_mut_min_p0.95,0.5568
test1a_r2_mut_min_p0.95,0.0010
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[39406216]
test1b_b_min,0.1726
test2_overall_min_b,0.6444
