Variable,Value
snp1,chr22:26667881
snp2,chr22:27139070
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.2896
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,26330712
searchrange_chr22_end,27297570
freq_snp1,0.3469
freq_snp2,0.3280
freq_S,0.1103
freq_K1,0.2366
freq_K2,0.2177
freq_O,0.4354
test1a_b_clade_min_p0.5,0.7185
test1a_r2_clade_min_p0.5,0.0021
test1a_b_mut_min_p0.5,0.8050
test1a_r2_mut_min_p0.5,0.0025
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[27097171]
test1a_b_clade_min_p0.8,0.8422
test1a_r2_clade_min_p0.8,0.0021
test1a_b_mut_min_p0.8,0.9435
test1a_r2_mut_min_p0.8,0.0025
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[27097171]
test1a_b_clade_min_p0.9,0.9068
test1a_r2_clade_min_p0.9,0.0021
test1a_b_mut_min_p0.9,1.0159
test1a_r2_mut_min_p0.9,0.0025
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[27097171]
test1a_b_clade_min_p0.95,0.9602
test1a_r2_clade_min_p0.95,0.0021
test1a_b_mut_min_p0.95,1.0757
test1a_r2_mut_min_p0.95,0.0025
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[27097171]
test1b_b_min,0.4991
test2_overall_min_b,0.4488
