Variable,Value
snp1,chr22:32361571
snp2,chr22:32452319
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.7654
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,30654572
searchrange_chr22_end,32919597
freq_snp1,0.3330
freq_snp2,0.3320
freq_S,0.0676
freq_K1,0.2654
freq_K2,0.2644
freq_O,0.4026
test1a_b_clade_min_p0.5,0.2226
test1a_r2_clade_min_p0.5,0.0197
test1a_b_mut_min_p0.5,0.2234
test1a_r2_mut_min_p0.5,0.0205
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[32516001]
test1a_b_clade_min_p0.8,0.2609
test1a_r2_clade_min_p0.8,0.0197
test1a_b_mut_min_p0.8,0.2618
test1a_r2_mut_min_p0.8,0.0205
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[32516001]
test1a_b_clade_min_p0.9,0.2809
test1a_r2_clade_min_p0.9,0.0197
test1a_b_mut_min_p0.9,0.2819
test1a_r2_mut_min_p0.9,0.0205
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[32516001]
test1a_b_clade_min_p0.95,0.2975
test1a_r2_clade_min_p0.95,0.0197
test1a_b_mut_min_p0.95,0.2985
test1a_r2_mut_min_p0.95,0.0205
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[32516001]
test1b_b_min,0.1763
test2_overall_min_b,0.3880
