Variable,Value
snp1,chr22:20183595
snp2,chr22:20277820
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.4132
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,19687514
searchrange_chr22_end,20559312
freq_snp1,0.1958
freq_snp2,0.2406
freq_S,0.0507
freq_K1,0.1451
freq_K2,0.1899
freq_O,0.6143
test1a_b_clade_min_p0.5,0.6407
test1a_r2_clade_min_p0.5,0.0935
test1a_b_mut_min_p0.5,0.7167
test1a_r2_mut_min_p0.5,0.0748
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[20033602, 20160550]"
test1a_b_clade_min_p0.8,0.7510
test1a_r2_clade_min_p0.8,0.0935
test1a_b_mut_min_p0.8,0.8400
test1a_r2_mut_min_p0.8,0.0748
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[20033602, 20160550]"
test1a_b_clade_min_p0.9,0.8086
test1a_r2_clade_min_p0.9,0.0935
test1a_b_mut_min_p0.9,0.9045
test1a_r2_mut_min_p0.9,0.0748
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[20033602, 20160550]"
test1a_b_clade_min_p0.95,0.8562
test1a_r2_clade_min_p0.95,0.0935
test1a_b_mut_min_p0.95,0.9577
test1a_r2_mut_min_p0.95,0.0748
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[20033602, 20160550]"
test1b_b_min,0.1993
test2_overall_min_b,0.5544
