Variable,Value
snp1,chr22:31272006
snp2,chr22:31724332
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.7925
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,29620815
searchrange_chr22_end,32857742
freq_snp1,0.1083
freq_snp2,0.0875
freq_S,0.0050
freq_K1,0.1034
freq_K2,0.0825
freq_O,0.8091
test1a_b_clade_min_p0.5,0.1818
test1a_r2_clade_min_p0.5,0.0004
test1a_b_mut_min_p0.5,0.1818
test1a_r2_mut_min_p0.5,0.0004
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[30717889, 30908426, 31506372]"
test1a_b_clade_min_p0.8,0.2130
test1a_r2_clade_min_p0.8,0.0004
test1a_b_mut_min_p0.8,0.2130
test1a_r2_mut_min_p0.8,0.0004
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[30717889, 30908426, 31506372]"
test1a_b_clade_min_p0.9,0.2294
test1a_r2_clade_min_p0.9,0.0004
test1a_b_mut_min_p0.9,0.2294
test1a_r2_mut_min_p0.9,0.0004
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[30717889, 30908426, 31506372]"
test1a_b_clade_min_p0.95,0.2429
test1a_r2_clade_min_p0.95,0.0004
test1a_b_mut_min_p0.95,0.2429
test1a_r2_mut_min_p0.95,0.0004
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[30717889, 30908426, 31506372]"
test1b_b_min,0.1821
test2_overall_min_b,1.0974
