Variable,Value
snp1,chr22:41143155
snp2,chr22:41686744
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.9052
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39767536
searchrange_chr22_end,43532058
freq_snp1,0.3062
freq_snp2,0.3121
freq_S,0.1730
freq_K1,0.1332
freq_K2,0.1392
freq_O,0.5547
test1a_b_clade_min_p0.5,0.3565
test1a_r2_clade_min_p0.5,0.1028
test1a_b_mut_min_p0.5,0.3755
test1a_r2_mut_min_p0.5,0.0313
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[41381776]
test1a_b_clade_min_p0.8,0.4178
test1a_r2_clade_min_p0.8,0.1028
test1a_b_mut_min_p0.8,0.4401
test1a_r2_mut_min_p0.8,0.0313
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[41381776]
test1a_b_clade_min_p0.9,0.4499
test1a_r2_clade_min_p0.9,0.1028
test1a_b_mut_min_p0.9,0.4739
test1a_r2_mut_min_p0.9,0.0313
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[41381776]
test1a_b_clade_min_p0.95,0.4764
test1a_r2_clade_min_p0.95,0.1028
test1a_b_mut_min_p0.95,0.5018
test1a_r2_mut_min_p0.95,0.0313
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[41381776]
test1b_b_min,0.2196
test2_overall_min_b,0.4102
