Variable,Value
snp1,chr22:48388648
snp2,chr22:48857540
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.6089
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,47958234
searchrange_chr22_end,49003690
freq_snp1,0.2376
freq_snp2,0.1948
freq_S,0.0497
freq_K1,0.1879
freq_K2,0.1451
freq_O,0.6173
test1a_b_clade_min_p0.5,0.5338
test1a_r2_clade_min_p0.5,0.0016
test1a_b_mut_min_p0.5,0.5769
test1a_r2_mut_min_p0.5,0.0014
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[48619201, 48611636]"
test1a_b_clade_min_p0.8,0.6257
test1a_r2_clade_min_p0.8,0.0016
test1a_b_mut_min_p0.8,0.6762
test1a_r2_mut_min_p0.8,0.0014
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[48619201, 48611636]"
test1a_b_clade_min_p0.9,0.6737
test1a_r2_clade_min_p0.9,0.0016
test1a_b_mut_min_p0.9,0.7281
test1a_r2_mut_min_p0.9,0.0014
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[48619201, 48611636]"
test1a_b_clade_min_p0.95,0.7134
test1a_r2_clade_min_p0.95,0.0016
test1a_b_mut_min_p0.95,0.7709
test1a_r2_mut_min_p0.95,0.0014
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[48619201, 48611636]"
test1b_b_min,0.2965
test2_overall_min_b,0.5450
