Variable,Value
snp1,chr22:24333523
snp2,chr22:24795961
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,10.2322
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,23874181
searchrange_chr22_end,25379312
freq_snp1,0.0765
freq_snp2,0.1024
freq_S,0.0040
freq_K1,0.0726
freq_K2,0.0984
freq_O,0.8250
test1a_b_clade_min_p0.5,0.1866
test1a_r2_clade_min_p0.5,0.0141
test1a_b_mut_min_p0.5,0.2286
test1a_r2_mut_min_p0.5,0.0094
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[24530428, 24383217, 24548300, 24371695]"
test1a_b_clade_min_p0.8,0.2187
test1a_r2_clade_min_p0.8,0.0141
test1a_b_mut_min_p0.8,0.2680
test1a_r2_mut_min_p0.8,0.0094
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[24530428, 24383217, 24548300, 24371695]"
test1a_b_clade_min_p0.9,0.2355
test1a_r2_clade_min_p0.9,0.0141
test1a_b_mut_min_p0.9,0.2885
test1a_r2_mut_min_p0.9,0.0094
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[24530428, 24383217, 24548300, 24371695]"
test1a_b_clade_min_p0.95,0.2493
test1a_r2_clade_min_p0.95,0.0141
test1a_b_mut_min_p0.95,0.3055
test1a_r2_mut_min_p0.95,0.0094
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[24530428, 24383217, 24548300, 24371695]"
test1b_b_min,0.2037
test2_overall_min_b,1.1500
