Variable,Value
snp1,chr22:39148196
snp2,chr22:39238563
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.3784
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37976885
searchrange_chr22_end,39627742
freq_snp1,0.2903
freq_snp2,0.3290
freq_S,0.1988
freq_K1,0.0915
freq_K2,0.1302
freq_O,0.5795
test1a_b_clade_min_p0.5,0.3787
test1a_r2_clade_min_p0.5,0.0526
test1a_b_mut_min_p0.5,0.4973
test1a_r2_mut_min_p0.5,0.0571
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[39095266]
test1a_b_clade_min_p0.8,0.4438
test1a_r2_clade_min_p0.8,0.0526
test1a_b_mut_min_p0.8,0.5829
test1a_r2_mut_min_p0.8,0.0571
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[39095266]
test1a_b_clade_min_p0.9,0.4779
test1a_r2_clade_min_p0.9,0.0526
test1a_b_mut_min_p0.9,0.6276
test1a_r2_mut_min_p0.9,0.0571
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[39095266]
test1a_b_clade_min_p0.95,0.5060
test1a_r2_clade_min_p0.95,0.0526
test1a_b_mut_min_p0.95,0.6646
test1a_r2_mut_min_p0.95,0.0571
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[39095266]
test1b_b_min,0.0377
test2_overall_min_b,0.4503
