Variable,Value
snp1,chr22:42447268
snp2,chr22:42540935
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,11.0062
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39958361
searchrange_chr22_end,43572314
freq_snp1,0.0885
freq_snp2,0.1083
freq_S,0.0000
freq_K1,0.0885
freq_K2,0.1083
freq_O,0.8032
test1a_b_clade_min_p0.5,0.0000
test1a_r2_clade_min_p0.5,0.7568
test1a_b_mut_min_p0.5,0.0000
test1a_r2_mut_min_p0.5,0.7568
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[42292859]
test1a_b_clade_min_p0.8,0.0000
test1a_r2_clade_min_p0.8,0.9095
test1a_b_mut_min_p0.8,0.0000
test1a_r2_mut_min_p0.8,0.7766
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[42405642, 42409622]"
test1a_b_clade_min_p0.9,0.0000
test1a_r2_clade_min_p0.9,0.9095
test1a_b_mut_min_p0.9,0.0000
test1a_r2_mut_min_p0.9,0.7766
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[42405642, 42409622]"
test1a_b_clade_min_p0.95,0.0000
test1a_r2_clade_min_p0.95,0.9095
test1a_b_mut_min_p0.95,0.0000
test1a_r2_mut_min_p0.95,0.7766
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[42405642, 42409622]"
test1b_b_min,0.0000
test2_overall_min_b,0.0902
