Variable,Value
snp1,chr22:42676252
snp2,chr22:47197181
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,10.5568
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39988524
searchrange_chr22_end,47653305
freq_snp1,0.0815
freq_snp2,0.0895
freq_S,0.0089
freq_K1,0.0726
freq_K2,0.0805
freq_O,0.8380
test1a_b_clade_min_p0.5,0.3649
test1a_r2_clade_min_p0.5,0.0103
test1a_b_mut_min_p0.5,0.3649
test1a_r2_mut_min_p0.5,0.0103
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[41535171, 43947492, 41928266, 42514476, 42772816, 41854258, 41771443, 44125299, 41811573, 41754837, 42608861]"
test1a_b_clade_min_p0.8,0.4277
test1a_r2_clade_min_p0.8,0.0103
test1a_b_mut_min_p0.8,0.4277
test1a_r2_mut_min_p0.8,0.0103
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[41535171, 43947492, 41928266, 42514476, 42772816, 41854258, 41771443, 44125299, 41811573, 41754837, 42608861]"
test1a_b_clade_min_p0.9,0.4605
test1a_r2_clade_min_p0.9,0.0103
test1a_b_mut_min_p0.9,0.4605
test1a_r2_mut_min_p0.9,0.0103
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[41535171, 43947492, 41928266, 42514476, 42772816, 41854258, 41771443, 44125299, 41811573, 41754837, 42608861]"
test1a_b_clade_min_p0.95,0.4876
test1a_r2_clade_min_p0.95,0.0103
test1a_b_mut_min_p0.95,0.4876
test1a_r2_mut_min_p0.95,0.0103
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[41535171, 43947492, 41928266, 42514476, 42772816, 41854258, 41771443, 44125299, 41811573, 41754837, 42608861]"
test1b_b_min,0.4226
test2_overall_min_b,0.8191
