Variable,Value
snp1,chr22:48804074
snp2,chr22:48906791
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.0860
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,48651079
searchrange_chr22_end,49016230
freq_snp1,0.5249
freq_snp2,0.4662
freq_S,0.2535
freq_K1,0.2714
freq_K2,0.2127
freq_O,0.2624
test1a_b_clade_min_p0.5,0.7627
test1a_r2_clade_min_p0.5,0.0048
test1a_b_mut_min_p0.5,1.0519
test1a_r2_mut_min_p0.5,0.0000
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[48833648, 48831442]"
test1a_b_clade_min_p0.8,0.8940
test1a_r2_clade_min_p0.8,0.0048
test1a_b_mut_min_p0.8,1.2329
test1a_r2_mut_min_p0.8,0.0000
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[48833648, 48831442]"
test1a_b_clade_min_p0.9,0.9626
test1a_r2_clade_min_p0.9,0.0048
test1a_b_mut_min_p0.9,1.3275
test1a_r2_mut_min_p0.9,0.0000
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[48833648, 48831442]"
test1a_b_clade_min_p0.95,1.0192
test1a_r2_clade_min_p0.95,0.0048
test1a_b_mut_min_p0.95,1.4056
test1a_r2_mut_min_p0.95,0.0000
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[48833648, 48831442]"
test1b_b_min,0.0303
test2_overall_min_b,0.3664
