Variable,Value
snp1,chr22:44873694
snp2,chr22:44972887
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.4176
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,44693443
searchrange_chr22_end,45165154
freq_snp1,0.5149
freq_snp2,0.4901
freq_S,0.2833
freq_K1,0.2316
freq_K2,0.2068
freq_O,0.2783
test1a_b_clade_min_p0.5,0.6240
test1a_r2_clade_min_p0.5,0.2013
test1a_b_mut_min_p0.5,0.8337
test1a_r2_mut_min_p0.5,0.0569
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[45000273]
test1a_b_clade_min_p0.8,0.7313
test1a_r2_clade_min_p0.8,0.2013
test1a_b_mut_min_p0.8,0.9771
test1a_r2_mut_min_p0.8,0.0569
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[45000273]
test1a_b_clade_min_p0.9,0.7874
test1a_r2_clade_min_p0.9,0.2013
test1a_b_mut_min_p0.9,1.0521
test1a_r2_mut_min_p0.9,0.0569
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[45000273]
test1a_b_clade_min_p0.95,0.8338
test1a_r2_clade_min_p0.95,0.2013
test1a_b_mut_min_p0.95,1.1140
test1a_r2_mut_min_p0.95,0.0569
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[45000273]
test1b_b_min,0.0671
test2_overall_min_b,0.3614
