Variable,Value
snp1,chr22:43124735
snp2,chr22:47645706
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.2375
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,40379096
searchrange_chr22_end,48020279
freq_snp1,0.3072
freq_snp2,0.3330
freq_S,0.0984
freq_K1,0.2087
freq_K2,0.2346
freq_O,0.4583
test1a_b_clade_min_p0.5,1.0406
test1a_r2_clade_min_p0.5,0.0041
test1a_b_mut_min_p0.5,1.2843
test1a_r2_mut_min_p0.5,0.0025
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[43154032, 43202577, 43249552, 43341439, 43520871, 43443183]"
test1a_b_clade_min_p0.8,1.2196
test1a_r2_clade_min_p0.8,0.0041
test1a_b_mut_min_p0.8,1.5053
test1a_r2_mut_min_p0.8,0.0025
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[43154032, 43202577, 43249552, 43341439, 43520871, 43443183]"
test1a_b_clade_min_p0.9,1.3132
test1a_r2_clade_min_p0.9,0.0041
test1a_b_mut_min_p0.9,1.6208
test1a_r2_mut_min_p0.9,0.0025
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[43154032, 43202577, 43249552, 43341439, 43520871, 43443183]"
test1a_b_clade_min_p0.95,1.3905
test1a_r2_clade_min_p0.95,0.0041
test1a_b_mut_min_p0.95,1.7162
test1a_r2_mut_min_p0.95,0.0025
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[43154032, 43202577, 43249552, 43341439, 43520871, 43443183]"
test1b_b_min,0.4990
test2_overall_min_b,0.4575
