Variable,Value
snp1,chr22:30813498
snp2,chr22:31269870
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.9477
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,28944061
searchrange_chr22_end,32729394
freq_snp1,0.2356
freq_snp2,0.2097
freq_S,0.0427
freq_K1,0.1928
freq_K2,0.1670
freq_O,0.5974
test1a_b_clade_min_p0.5,0.4743
test1a_r2_clade_min_p0.5,0.1569
test1a_b_mut_min_p0.5,0.5234
test1a_r2_mut_min_p0.5,0.1357
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[29999736, 29936388]"
test1a_b_clade_min_p0.8,0.5559
test1a_r2_clade_min_p0.8,0.1569
test1a_b_mut_min_p0.8,0.6135
test1a_r2_mut_min_p0.8,0.1357
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[29999736, 29936388]"
test1a_b_clade_min_p0.9,0.5986
test1a_r2_clade_min_p0.9,0.1569
test1a_b_mut_min_p0.9,0.6605
test1a_r2_mut_min_p0.9,0.1357
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[29999736, 29936388]"
test1a_b_clade_min_p0.95,0.6338
test1a_r2_clade_min_p0.95,0.1569
test1a_b_mut_min_p0.95,0.6994
test1a_r2_mut_min_p0.95,0.1357
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[29999736, 29936388]"
test1b_b_min,0.2963
test2_overall_min_b,0.5508
