Variable,Value
snp1,chr22:37379716
snp2,chr22:41977336
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.9923
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37150491
searchrange_chr22_end,43555925
freq_snp1,0.2256
freq_snp2,0.2376
freq_S,0.0487
freq_K1,0.1769
freq_K2,0.1889
freq_O,0.5855
test1a_b_clade_min_p0.5,0.7916
test1a_r2_clade_min_p0.5,0.0007
test1a_b_mut_min_p0.5,0.7916
test1a_r2_mut_min_p0.5,0.0007
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[42047049, 42053602]"
test1a_b_clade_min_p0.8,0.9278
test1a_r2_clade_min_p0.8,0.0007
test1a_b_mut_min_p0.8,0.9278
test1a_r2_mut_min_p0.8,0.0007
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[42047049, 42053602]"
test1a_b_clade_min_p0.9,0.9990
test1a_r2_clade_min_p0.9,0.0007
test1a_b_mut_min_p0.9,0.9990
test1a_r2_mut_min_p0.9,0.0007
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[42047049, 42053602]"
test1a_b_clade_min_p0.95,1.0578
test1a_r2_clade_min_p0.95,0.0007
test1a_b_mut_min_p0.95,1.0578
test1a_r2_mut_min_p0.95,0.0007
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[42047049, 42053602]"
test1b_b_min,0.1781
test2_overall_min_b,0.5566
