Variable,Value
snp1,chr22:45872839
snp2,chr22:45963264
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.3302
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45456893
searchrange_chr22_end,46515566
freq_snp1,0.0815
freq_snp2,0.0825
freq_S,0.0040
freq_K1,0.0775
freq_K2,0.0785
freq_O,0.8400
test1a_b_clade_min_p0.5,0.2293
test1a_r2_clade_min_p0.5,0.0105
test1a_b_mut_min_p0.5,0.2880
test1a_r2_mut_min_p0.5,0.0157
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[45985954]
test1a_b_clade_min_p0.8,0.2688
test1a_r2_clade_min_p0.8,0.0105
test1a_b_mut_min_p0.8,0.3376
test1a_r2_mut_min_p0.8,0.0157
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[45985954]
test1a_b_clade_min_p0.9,0.2894
test1a_r2_clade_min_p0.9,0.0105
test1a_b_mut_min_p0.9,0.3635
test1a_r2_mut_min_p0.9,0.0157
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[45985954]
test1a_b_clade_min_p0.95,0.3064
test1a_r2_clade_min_p0.95,0.0105
test1a_b_mut_min_p0.95,0.3849
test1a_r2_mut_min_p0.95,0.0157
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[45985954]
test1b_b_min,0.2081
test2_overall_min_b,1.1220
