Variable,Value
snp1,chr22:45478293
snp2,chr22:49993907
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.4566
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45188775
searchrange_chr22_end,50818416
freq_snp1,0.2247
freq_snp2,0.2177
freq_S,0.0457
freq_K1,0.1789
freq_K2,0.1720
freq_O,0.6034
test1a_b_clade_min_p0.5,0.7229
test1a_r2_clade_min_p0.5,0.0084
test1a_b_mut_min_p0.5,0.7625
test1a_r2_mut_min_p0.5,0.0046
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[49928477, 49978157]"
test1a_b_clade_min_p0.8,0.8472
test1a_r2_clade_min_p0.8,0.0084
test1a_b_mut_min_p0.8,0.8937
test1a_r2_mut_min_p0.8,0.0046
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[49928477, 49978157]"
test1a_b_clade_min_p0.9,0.9123
test1a_r2_clade_min_p0.9,0.0084
test1a_b_mut_min_p0.9,0.9622
test1a_r2_mut_min_p0.9,0.0046
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[49928477, 49978157]"
test1a_b_clade_min_p0.95,0.9659
test1a_r2_clade_min_p0.95,0.0084
test1a_b_mut_min_p0.95,1.0189
test1a_r2_mut_min_p0.95,0.0046
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[49928477, 49978157]"
test1b_b_min,0.5268
test2_overall_min_b,0.5566
