Variable,Value
snp1,chr22:34532703
snp2,chr22:39044860
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.9184
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,33967115
searchrange_chr22_end,39575977
freq_snp1,0.4573
freq_snp2,0.5199
freq_S,0.2406
freq_K1,0.2167
freq_K2,0.2793
freq_O,0.2634
test1a_b_clade_min_p0.5,1.2007
test1a_r2_clade_min_p0.5,0.0106
test1a_b_mut_min_p0.5,1.3675
test1a_r2_mut_min_p0.5,0.0157
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[37246929]
test1a_b_clade_min_p0.8,1.4073
test1a_r2_clade_min_p0.8,0.0106
test1a_b_mut_min_p0.8,1.6028
test1a_r2_mut_min_p0.8,0.0157
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[37246929]
test1a_b_clade_min_p0.9,1.5153
test1a_r2_clade_min_p0.9,0.0106
test1a_b_mut_min_p0.9,1.7258
test1a_r2_mut_min_p0.9,0.0157
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[37246929]
test1a_b_clade_min_p0.95,1.6045
test1a_r2_clade_min_p0.95,0.0106
test1a_b_mut_min_p0.95,1.8273
test1a_r2_mut_min_p0.95,0.0157
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[37246929]
test1b_b_min,0.2520
test2_overall_min_b,0.3647
