Variable,Value
snp1,chr22:30239688
snp2,chr22:34743640
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.6538
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,28200320
searchrange_chr22_end,35742431
freq_snp1,0.4602
freq_snp2,0.4592
freq_S,0.2117
freq_K1,0.2485
freq_K2,0.2475
freq_O,0.2922
test1a_b_clade_min_p0.5,1.0107
test1a_r2_clade_min_p0.5,0.0156
test1a_b_mut_min_p0.5,1.3480
test1a_r2_mut_min_p0.5,0.0190
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[33755408]
test1a_b_clade_min_p0.8,1.1845
test1a_r2_clade_min_p0.8,0.0156
test1a_b_mut_min_p0.8,1.5799
test1a_r2_mut_min_p0.8,0.0190
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[33755408]
test1a_b_clade_min_p0.9,1.2754
test1a_r2_clade_min_p0.9,0.0156
test1a_b_mut_min_p0.9,1.7012
test1a_r2_mut_min_p0.9,0.0190
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[33755408]
test1a_b_clade_min_p0.95,1.3505
test1a_r2_clade_min_p0.95,0.0156
test1a_b_mut_min_p0.95,1.8013
test1a_r2_mut_min_p0.95,0.0190
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[33755408]
test1b_b_min,0.3641
test2_overall_min_b,0.3724
