Variable,Value
snp1,chr22:30510860
snp2,chr22:30602674
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.4406
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,28204788
searchrange_chr22_end,32326881
freq_snp1,0.1849
freq_snp2,0.2356
freq_S,0.0298
freq_K1,0.1551
freq_K2,0.2058
freq_O,0.6093
test1a_b_clade_min_p0.5,0.1864
test1a_r2_clade_min_p0.5,0.0041
test1a_b_mut_min_p0.5,0.2393
test1a_r2_mut_min_p0.5,0.0045
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[30677997, 30797149, 30627151, 30720815]"
test1a_b_clade_min_p0.8,0.2185
test1a_r2_clade_min_p0.8,0.0041
test1a_b_mut_min_p0.8,0.2805
test1a_r2_mut_min_p0.8,0.0045
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[30677997, 30797149, 30627151, 30720815]"
test1a_b_clade_min_p0.9,0.2353
test1a_r2_clade_min_p0.9,0.0041
test1a_b_mut_min_p0.9,0.3020
test1a_r2_mut_min_p0.9,0.0045
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[30677997, 30797149, 30627151, 30720815]"
test1a_b_clade_min_p0.95,0.2491
test1a_r2_clade_min_p0.95,0.0041
test1a_b_mut_min_p0.95,0.3197
test1a_r2_mut_min_p0.95,0.0045
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[30677997, 30797149, 30627151, 30720815]"
test1b_b_min,0.1352
test2_overall_min_b,0.5184
