Variable,Value
snp1,chr22:39481890
snp2,chr22:39942930
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.2505
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,38821664
searchrange_chr22_end,42367729
freq_snp1,0.4662
freq_snp2,0.5219
freq_S,0.2455
freq_K1,0.2207
freq_K2,0.2763
freq_O,0.2575
test1a_b_clade_min_p0.5,1.0177
test1a_r2_clade_min_p0.5,0.0000
test1a_b_mut_min_p0.5,1.1702
test1a_r2_mut_min_p0.5,0.0066
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[39654273]
test1a_b_clade_min_p0.8,1.1928
test1a_r2_clade_min_p0.8,0.0000
test1a_b_mut_min_p0.8,1.3715
test1a_r2_mut_min_p0.8,0.0066
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[39654273]
test1a_b_clade_min_p0.9,1.2843
test1a_r2_clade_min_p0.9,0.0000
test1a_b_mut_min_p0.9,1.4768
test1a_r2_mut_min_p0.9,0.0066
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[39654273]
test1a_b_clade_min_p0.95,1.3599
test1a_r2_clade_min_p0.95,0.0000
test1a_b_mut_min_p0.95,1.5637
test1a_r2_mut_min_p0.95,0.0066
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[39654273]
test1b_b_min,0.2827
test2_overall_min_b,0.3664
