Variable,Value
snp1,chr22:42615106
snp2,chr22:42706458
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.6423
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39976093
searchrange_chr22_end,43603799
freq_snp1,0.3260
freq_snp2,0.3121
freq_S,0.0258
freq_K1,0.3002
freq_K2,0.2863
freq_O,0.3877
test1a_b_clade_min_p0.5,0.3673
test1a_r2_clade_min_p0.5,0.0039
test1a_b_mut_min_p0.5,0.3913
test1a_r2_mut_min_p0.5,0.0021
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[42596770]
test1a_b_clade_min_p0.8,0.4305
test1a_r2_clade_min_p0.8,0.0039
test1a_b_mut_min_p0.8,0.4586
test1a_r2_mut_min_p0.8,0.0021
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[42596770]
test1a_b_clade_min_p0.9,0.4635
test1a_r2_clade_min_p0.9,0.0039
test1a_b_mut_min_p0.9,0.4938
test1a_r2_mut_min_p0.9,0.0021
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[42596770]
test1a_b_clade_min_p0.95,0.4908
test1a_r2_clade_min_p0.95,0.0039
test1a_b_mut_min_p0.95,0.5229
test1a_r2_mut_min_p0.95,0.0021
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[42596770]
test1b_b_min,0.2065
test2_overall_min_b,0.6323
