Variable,Value
snp1,chr22:39140751
snp2,chr22:43645544
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.1846
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37976880
searchrange_chr22_end,44322867
freq_snp1,0.2893
freq_snp2,0.3419
freq_S,0.1024
freq_K1,0.1869
freq_K2,0.2396
freq_O,0.4712
test1a_b_clade_min_p0.5,0.9952
test1a_r2_clade_min_p0.5,0.0236
test1a_b_mut_min_p0.5,1.1571
test1a_r2_mut_min_p0.5,0.0009
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[43628891]
test1a_b_clade_min_p0.8,1.1664
test1a_r2_clade_min_p0.8,0.0236
test1a_b_mut_min_p0.8,1.3562
test1a_r2_mut_min_p0.8,0.0009
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[43628891]
test1a_b_clade_min_p0.9,1.2559
test1a_r2_clade_min_p0.9,0.0236
test1a_b_mut_min_p0.9,1.4602
test1a_r2_mut_min_p0.9,0.0009
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[43628891]
test1a_b_clade_min_p0.95,1.3298
test1a_r2_clade_min_p0.95,0.0236
test1a_b_mut_min_p0.95,1.5462
test1a_r2_mut_min_p0.95,0.0009
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[43628891]
test1b_b_min,0.2631
test2_overall_min_b,0.4614
