Variable,Value
snp1,chr22:36758130
snp2,chr22:37216543
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.7063
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,36151593
searchrange_chr22_end,37528832
freq_snp1,0.1948
freq_snp2,0.2276
freq_S,0.0427
freq_K1,0.1521
freq_K2,0.1849
freq_O,0.6203
test1a_b_clade_min_p0.5,0.5179
test1a_r2_clade_min_p0.5,0.0011
test1a_b_mut_min_p0.5,0.6349
test1a_r2_mut_min_p0.5,0.0065
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[36930497]
test1a_b_clade_min_p0.8,0.6070
test1a_r2_clade_min_p0.8,0.0011
test1a_b_mut_min_p0.8,0.7441
test1a_r2_mut_min_p0.8,0.0065
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[36930497]
test1a_b_clade_min_p0.9,0.6535
test1a_r2_clade_min_p0.9,0.0011
test1a_b_mut_min_p0.9,0.8012
test1a_r2_mut_min_p0.9,0.0065
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[36930497]
test1a_b_clade_min_p0.95,0.6920
test1a_r2_clade_min_p0.95,0.0011
test1a_b_mut_min_p0.95,0.8484
test1a_r2_mut_min_p0.95,0.0065
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[36930497]
test1b_b_min,0.4039
test2_overall_min_b,0.5647
