Variable,Value
snp1,chr22:42774780
snp2,chr22:47275598
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.0949
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,40092630
searchrange_chr22_end,47655310
freq_snp1,0.0775
freq_snp2,0.0895
freq_S,0.0050
freq_K1,0.0726
freq_K2,0.0845
freq_O,0.8380
test1a_b_clade_min_p0.5,0.2595
test1a_r2_clade_min_p0.5,0.0103
test1a_b_mut_min_p0.5,0.2595
test1a_r2_mut_min_p0.5,0.0103
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[47442596, 47209686]"
test1a_b_clade_min_p0.8,0.3041
test1a_r2_clade_min_p0.8,0.0103
test1a_b_mut_min_p0.8,0.3041
test1a_r2_mut_min_p0.8,0.0103
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[47442596, 47209686]"
test1a_b_clade_min_p0.9,0.3274
test1a_r2_clade_min_p0.9,0.0103
test1a_b_mut_min_p0.9,0.3274
test1a_r2_mut_min_p0.9,0.0103
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[47442596, 47209686]"
test1a_b_clade_min_p0.95,0.3467
test1a_r2_clade_min_p0.95,0.0103
test1a_b_mut_min_p0.95,0.3467
test1a_r2_mut_min_p0.95,0.0103
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[47442596, 47209686]"
test1b_b_min,0.2229
test2_overall_min_b,1.0258
