Variable,Value
snp1,chr22:30535497
snp2,chr22:35040133
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.2033
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,28204972
searchrange_chr22_end,35843975
freq_snp1,0.1849
freq_snp2,0.2535
freq_S,0.0517
freq_K1,0.1332
freq_K2,0.2018
freq_O,0.6133
test1a_b_clade_min_p0.5,0.7300
test1a_r2_clade_min_p0.5,0.0010
test1a_b_mut_min_p0.5,0.7746
test1a_r2_mut_min_p0.5,0.0748
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[30052672]
test1a_b_clade_min_p0.8,0.8556
test1a_r2_clade_min_p0.8,0.0010
test1a_b_mut_min_p0.8,0.9079
test1a_r2_mut_min_p0.8,0.0748
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[30052672]
test1a_b_clade_min_p0.9,0.9212
test1a_r2_clade_min_p0.9,0.0010
test1a_b_mut_min_p0.9,0.9776
test1a_r2_mut_min_p0.9,0.0748
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[30052672]
test1a_b_clade_min_p0.95,0.9754
test1a_r2_clade_min_p0.95,0.0010
test1a_b_mut_min_p0.95,1.0351
test1a_r2_mut_min_p0.95,0.0748
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[30052672]
test1b_b_min,0.6434
test2_overall_min_b,0.5405
