Variable,Value
snp1,chr22:44459883
snp2,chr22:44552476
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.8214
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,43868842
searchrange_chr22_end,44761382
freq_snp1,0.3429
freq_snp2,0.2992
freq_S,0.1014
freq_K1,0.2416
freq_K2,0.1978
freq_O,0.4592
test1a_b_clade_min_p0.5,0.7851
test1a_r2_clade_min_p0.5,0.0811
test1a_b_mut_min_p0.5,0.8613
test1a_r2_mut_min_p0.5,0.0621
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[44730376, 44724411, 44731128, 44725334]"
test1a_b_clade_min_p0.8,0.9202
test1a_r2_clade_min_p0.8,0.0811
test1a_b_mut_min_p0.8,1.0095
test1a_r2_mut_min_p0.8,0.0621
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[44730376, 44724411, 44731128, 44725334]"
test1a_b_clade_min_p0.9,0.9908
test1a_r2_clade_min_p0.9,0.0811
test1a_b_mut_min_p0.9,1.0869
test1a_r2_mut_min_p0.9,0.0621
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[44730376, 44724411, 44731128, 44725334]"
test1a_b_clade_min_p0.95,1.0491
test1a_r2_clade_min_p0.95,0.0811
test1a_b_mut_min_p0.95,1.1509
test1a_r2_mut_min_p0.95,0.0621
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[44730376, 44724411, 44731128, 44725334]"
test1b_b_min,0.4702
test2_overall_min_b,0.4757
