Variable,Value
snp1,chr22:27325196
snp2,chr22:27427904
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.2271
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,27159337
searchrange_chr22_end,27656636
freq_snp1,0.3340
freq_snp2,0.2853
freq_S,0.0984
freq_K1,0.2356
freq_K2,0.1869
freq_O,0.4791
test1a_b_clade_min_p0.5,0.6203
test1a_r2_clade_min_p0.5,0.0040
test1a_b_mut_min_p0.5,0.8069
test1a_r2_mut_min_p0.5,0.0056
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[27236050]
test1a_b_clade_min_p0.8,0.7270
test1a_r2_clade_min_p0.8,0.0040
test1a_b_mut_min_p0.8,0.9457
test1a_r2_mut_min_p0.8,0.0018
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[27236050]
test1a_b_clade_min_p0.9,0.7828
test1a_r2_clade_min_p0.9,0.0040
test1a_b_mut_min_p0.9,1.0183
test1a_r2_mut_min_p0.9,0.0018
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[27236050]
test1a_b_clade_min_p0.95,0.8288
test1a_r2_clade_min_p0.95,0.0040
test1a_b_mut_min_p0.95,1.0782
test1a_r2_mut_min_p0.95,0.0018
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[27236050]
test1b_b_min,0.1693
test2_overall_min_b,0.4718
