Variable,Value
snp1,chr22:39242234
snp2,chr22:39774607
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.1619
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37978233
searchrange_chr22_end,41407586
freq_snp1,0.3320
freq_snp2,0.3270
freq_S,0.1113
freq_K1,0.2207
freq_K2,0.2157
freq_O,0.4523
test1a_b_clade_min_p0.5,0.7730
test1a_r2_clade_min_p0.5,0.0004
test1a_b_mut_min_p0.5,1.0007
test1a_r2_mut_min_p0.5,0.0017
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[39671585]
test1a_b_clade_min_p0.8,0.9060
test1a_r2_clade_min_p0.8,0.0004
test1a_b_mut_min_p0.8,1.1729
test1a_r2_mut_min_p0.8,0.0017
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[39671585]
test1a_b_clade_min_p0.9,0.9755
test1a_r2_clade_min_p0.9,0.0004
test1a_b_mut_min_p0.9,1.2629
test1a_r2_mut_min_p0.9,0.0017
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[39671585]
test1a_b_clade_min_p0.95,1.0329
test1a_r2_clade_min_p0.95,0.0004
test1a_b_mut_min_p0.95,1.3372
test1a_r2_mut_min_p0.95,0.0017
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[39671585]
test1b_b_min,0.3587
test2_overall_min_b,0.4551
