Variable,Value
snp1,chr22:39579238
snp2,chr22:44179103
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.0851
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39157133
searchrange_chr22_end,44494435
freq_snp1,0.3459
freq_snp2,0.3201
freq_S,0.1004
freq_K1,0.2455
freq_K2,0.2197
freq_O,0.4344
test1a_b_clade_min_p0.5,1.0018
test1a_r2_clade_min_p0.5,0.0014
test1a_b_mut_min_p0.5,1.0413
test1a_r2_mut_min_p0.5,0.0021
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[42584034, 42683902]"
test1a_b_clade_min_p0.8,1.1741
test1a_r2_clade_min_p0.8,0.0014
test1a_b_mut_min_p0.8,1.2205
test1a_r2_mut_min_p0.8,0.0021
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[42584034, 42683902]"
test1a_b_clade_min_p0.9,1.2642
test1a_r2_clade_min_p0.9,0.0014
test1a_b_mut_min_p0.9,1.3141
test1a_r2_mut_min_p0.9,0.0021
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[42584034, 42683902]"
test1a_b_clade_min_p0.95,1.3386
test1a_r2_clade_min_p0.95,0.0014
test1a_b_mut_min_p0.95,1.3915
test1a_r2_mut_min_p0.95,0.0021
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[42584034, 42683902]"
test1b_b_min,0.2444
test2_overall_min_b,0.4422
